Age,Grade,Gender,Year,Number,Sector
21,L1,MA,1999,626,PUB
21,L2,FE,1999,884,PUB
21,L2,MA,1999,1827,PUB
21,L3,FE,1999,3182,PUB
21,L3,MA,1999,5082,PUB
22,L1,FE,1999,18,PUB
22,L1,MA,1999,159,PUB
22,L2,FE,1999,111,PUB
22,L2,MA,1999,317,PUB
22,L3,FE,1999,627,PUB
22,L3,MA,1999,1325,PUB
23,L2,FE,1999,10,PUB
23,L2,MA,1999,69,PUB
23,L3,FE,1999,93,PUB
23,L3,MA,1999,211,PUB
15,L1,FE,2000,14684,PUB
15,L1,MA,2000,13720,PUB
15,L2,FE,2000,1572,PUB
15,L2,MA,2000,1255,PUB
16,L1,FE,2000,27380,PUB
16,L1,MA,2000,28814,PUB
16,L2,FE,2000,12075,PUB
16,L2,MA,2000,10577,PUB
16,L3,FE,2000,1199,PUB
16,L3,MA,2000,939,PUB
17,L1,FE,2000,18337,PUB
17,L1,MA,2000,25530,PUB
17,L2,FE,2000,21017,PUB
17,L2,MA,2000,21221,PUB
17,L3,FE,2000,9483,PUB
17,L3,MA,2000,8240,PUB
18,L1,FE,2000,10913,PUB
18,L1,MA,2000,19037,PUB
18,L2,FE,2000,15094,PUB
18,L2,MA,2000,19054,PUB
18,L3,FE,2000,17588,PUB
18,L3,MA,2000,17077,PUB
19,L1,FE,2000,4722,PUB
19,L1,MA,2000,9589,PUB
19,L2,FE,2000,9342,PUB
19,L2,MA,2000,13912,PUB
19,L3,FE,2000,14106,PUB
19,L3,MA,2000,16664,PUB
20,L1,FE,2000,1320,PUB
20,L1,MA,2000,3125,PUB
20,L2,FE,2000,3602,PUB
20,L2,MA,2000,6300,PUB
20,L3,FE,2000,9345,PUB
20,L3,MA,2000,12711,PUB
21,L1,FE,2000,258,PUB
21,L1,MA,2000,785,PUB
21,L2,FE,2000,990,PUB
21,L2,MA,2000,2007,PUB
21,L3,FE,2000,3829,PUB
21,L3,MA,2000,6025,PUB
22,L1,FE,2000,60,PUB
22,L1,MA,2000,250,PUB
22,L2,FE,2000,188,PUB
22,L2,MA,2000,390,PUB
22,L3,FE,2000,911,PUB
22,L3,MA,2000,1633,PUB
23,L2,FE,2000,35,PUB
23,L2,MA,2000,124,PUB
23,L3,FE,2000,129,PUB
23,L3,MA,2000,290,PUB
15,L1,FE,2001,16467,PUB
15,L1,MA,2001,14757,PUB
15,L2,FE,2001,1348,PUB
15,L2,MA,2001,1045,PUB
16,L1,FE,2001,29657,PUB
16,L1,MA,2001,30469,PUB
16,L2,FE,2001,13088,PUB
16,L2,MA,2001,11292,PUB
16,L3,FE,2001,1157,PUB
16,L3,MA,2001,895,PUB
17,L1,FE,2001,19943,PUB
17,L1,MA,2001,27425,PUB
17,L2,FE,2001,22954,PUB
17,L2,MA,2001,22308,PUB
17,L3,FE,2001,10388,PUB
17,L3,MA,2001,8936,PUB
18,L1,FE,2001,11220,PUB
18,L1,MA,2001,19043,PUB
18,L2,FE,2001,15119,PUB
18,L2,MA,2001,19205,PUB
18,L3,FE,2001,18761,PUB
18,L3,MA,2001,18074,PUB
19,L1,FE,2001,3980,PUB
19,L1,MA,2001,8292,PUB
19,L2,FE,2001,9061,PUB
19,L2,MA,2001,13381,PUB
19,L3,FE,2001,13816,PUB
19,L3,MA,2001,15919,PUB
20,L1,FE,2001,1106,PUB
20,L1,MA,2001,2722,PUB
20,L2,FE,2001,3643,PUB
20,L2,MA,2001,6284,PUB
20,L3,FE,2001,8945,PUB
20,L3,MA,2001,12121,PUB
21,L1,FE,2001,222,PUB
21,L1,MA,2001,604,PUB
21,L2,FE,2001,992,PUB
21,L2,MA,2001,1987,PUB
21,L3,FE,2001,3421,PUB
21,L3,MA,2001,5433,PUB
22,L1,FE,2001,30,PUB
22,L1,MA,2001,263,PUB
22,L2,FE,2001,185,PUB
22,L2,MA,2001,467,PUB
22,L3,FE,2001,952,PUB
22,L3,MA,2001,1664,PUB
23,L2,FE,2001,20,PUB
23,L2,MA,2001,61,PUB
23,L3,FE,2001,150,PUB
23,L3,MA,2001,325,PUB
15,L1,FE,2002,17876,PUB
15,L1,MA,2002,15928,PUB
15,L2,FE,2002,1949,PUB
15,L2,MA,2002,1517,PUB
16,L1,FE,2002,28986,PUB
16,L1,MA,2002,30470,PUB
16,L2,FE,2002,15270,PUB
16,L2,MA,2002,12790,PUB
16,L3,FE,2002,1496,PUB
16,L3,MA,2002,1227,PUB
17,L1,FE,2002,19007,PUB
17,L1,MA,2002,26243,PUB
17,L2,FE,2002,26851,PUB
17,L2,MA,2002,25436,PUB
17,L3,FE,2002,11540,PUB
17,L3,MA,2002,9750,PUB
18,L1,FE,2002,10403,PUB
18,L1,MA,2002,18395,PUB
18,L2,FE,2002,19369,PUB
18,L2,MA,2002,22977,PUB
18,L3,FE,2002,19601,PUB
18,L3,MA,2002,18272,PUB
19,L1,FE,2002,3770,PUB
19,L1,MA,2002,8019,PUB
19,L2,FE,2002,11981,PUB
19,L2,MA,2002,15981,PUB
19,L3,FE,2002,13981,PUB
19,L3,MA,2002,16105,PUB
20,L1,FE,2002,924,PUB
20,L1,MA,2002,2506,PUB
20,L2,FE,2002,4623,PUB
20,L2,MA,2002,7676,PUB
20,L3,FE,2002,9179,PUB
20,L3,MA,2002,12229,PUB
21,L1,FE,2002,190,PUB
21,L1,MA,2002,577,PUB
21,L2,FE,2002,1307,PUB
21,L2,MA,2002,2473,PUB
21,L3,FE,2002,3813,PUB
21,L3,MA,2002,5822,PUB
22,L1,FE,2002,39,PUB
22,L1,MA,2002,240,PUB
22,L2,FE,2002,247,PUB
22,L2,MA,2002,582,PUB
22,L3,FE,2002,1100,PUB
22,L3,MA,2002,1890,PUB
23,L2,FE,2002,48,PUB
23,L2,MA,2002,235,PUB
23,L3,FE,2002,219,PUB
23,L3,MA,2002,433,PUB
15,L1,FE,2003,19874,PUB
15,L1,MA,2003,17482,PUB
15,L2,FE,2003,1865,PUB
15,L2,MA,2003,1440,PUB
16,L1,FE,2003,31399,PUB
16,L1,MA,2003,31225,PUB
16,L2,FE,2003,16436,PUB
16,L2,MA,2003,14009,PUB
16,L3,FE,2003,1631,PUB
16,L3,MA,2003,1353,PUB
17,L1,FE,2003,20105,PUB
17,L1,MA,2003,26112,PUB
17,L2,FE,2003,26265,PUB
17,L2,MA,2003,25558,PUB
17,L3,FE,2003,14186,PUB
17,L3,MA,2003,11453,PUB
18,L1,FE,2003,11339,PUB
18,L1,MA,2003,18235,PUB
18,L2,FE,2003,17163,PUB
18,L2,MA,2003,21301,PUB
18,L3,FE,2003,25970,PUB
18,L3,MA,2003,23173,PUB
19,L1,FE,2003,4421,PUB
19,L1,MA,2003,8565,PUB
19,L2,FE,2003,9421,PUB
19,L2,MA,2003,14379,PUB
19,L3,FE,2003,20850,PUB
19,L3,MA,2003,22778,PUB
20,L1,FE,2003,1162,PUB
20,L1,MA,2003,2701,PUB
20,L2,FE,2003,3526,PUB
20,L2,MA,2003,6465,PUB
20,L3,FE,2003,13421,PUB
20,L3,MA,2003,16943,PUB
21,L1,FE,2003,235,PUB
21,L1,MA,2003,678,PUB
21,L2,FE,2003,891,PUB
21,L2,MA,2003,2074,PUB
21,L3,FE,2003,5744,PUB
21,L3,MA,2003,8603,PUB
22,L1,FE,2003,59,PUB
22,L1,MA,2003,238,PUB
22,L2,FE,2003,208,PUB
22,L2,MA,2003,505,PUB
22,L3,FE,2003,1790,PUB
22,L3,MA,2003,3039,PUB
23,L2,FE,2003,38,PUB
23,L2,MA,2003,238,PUB
23,L3,FE,2003,359,PUB
23,L3,MA,2003,740,PUB
15,L1,FE,2004,20723,PUB
15,L1,MA,2004,18232,PUB
15,L2,FE,2004,1705,PUB
15,L2,MA,2004,1582,PUB
16,L1,FE,2004,32742,PUB
16,L1,MA,2004,32302,PUB
16,L2,FE,2004,18554,PUB
16,L2,MA,2004,15073,PUB
16,L3,FE,2004,1857,PUB
16,L3,MA,2004,1412,PUB
17,L1,FE,2004,20538,PUB
17,L1,MA,2004,27370,PUB
17,L2,FE,2004,28368,PUB
17,L2,MA,2004,26076,PUB
17,L3,FE,2004,16243,PUB
17,L3,MA,2004,13286,PUB
18,L1,FE,2004,11146,PUB
18,L1,MA,2004,18742,PUB
18,L2,FE,2004,17802,PUB
18,L2,MA,2004,21414,PUB
18,L3,FE,2004,28461,PUB
18,L3,MA,2004,26132,PUB
19,L1,FE,2004,4113,PUB
19,L1,MA,2004,8643,PUB
19,L2,FE,2004,9776,PUB
19,L2,MA,2004,14433,PUB
19,L3,FE,2004,24583,PUB
19,L3,MA,2004,26827,PUB
20,L1,FE,2004,1158,PUB
20,L1,MA,2004,2886,PUB
20,L2,FE,2004,3877,PUB
20,L2,MA,2004,6939,PUB
20,L3,FE,2004,16050,PUB
20,L3,MA,2004,20446,PUB
21,L1,FE,2004,249,PUB
21,L1,MA,2004,762,PUB
21,L2,FE,2004,985,PUB
21,L2,MA,2004,2199,PUB
21,L3,FE,2004,7354,PUB
21,L3,MA,2004,10546,PUB
22,L1,FE,2004,84,PUB
22,L1,MA,2004,298,PUB
22,L2,FE,2004,241,PUB
22,L2,MA,2004,596,PUB
22,L3,FE,2004,2125,PUB
22,L3,MA,2004,3788,PUB
23,L2,FE,2004,52,PUB
23,L2,MA,2004,200,PUB
23,L3,FE,2004,570,PUB
23,L3,MA,2004,1015,PUB
15,L1,FE,2005,22805,PUB
15,L1,MA,2005,19588,PUB
15,L2,FE,2005,1828,PUB
15,L2,MA,2005,1500,PUB
16,L1,FE,2005,34118,PUB
16,L1,MA,2005,33359,PUB
16,L2,FE,2005,19526,PUB
16,L2,MA,2005,16065,PUB
16,L3,FE,2005,1727,PUB
16,L3,MA,2005,1331,PUB
17,L1,FE,2005,21513,PUB
17,L1,MA,2005,28154,PUB
17,L2,FE,2005,29681,PUB
17,L2,MA,2005,27125,PUB
17,L3,FE,2005,17803,PUB
17,L3,MA,2005,13995,PUB
18,L1,FE,2005,11446,PUB
18,L1,MA,2005,19307,PUB
18,L2,FE,2005,18240,PUB
18,L2,MA,2005,22413,PUB
18,L3,FE,2005,30561,PUB
18,L3,MA,2005,27071,PUB
19,L1,FE,2005,4273,PUB
19,L1,MA,2005,8842,PUB
19,L2,FE,2005,9912,PUB
19,L2,MA,2005,15101,PUB
19,L3,FE,2005,25483,PUB
19,L3,MA,2005,27560,PUB
20,L1,FE,2005,1191,PUB
20,L1,MA,2005,2758,PUB
20,L2,FE,2005,3727,PUB
20,L2,MA,2005,7132,PUB
20,L3,FE,2005,16746,PUB
20,L3,MA,2005,20918,PUB
21,L1,FE,2005,208,PUB
21,L1,MA,2005,804,PUB
21,L2,FE,2005,1072,PUB
21,L2,MA,2005,2445,PUB
21,L3,FE,2005,7675,PUB
21,L3,MA,2005,11552,PUB
22,L1,FE,2005,85,PUB
22,L1,MA,2005,319,PUB
22,L2,FE,2005,235,PUB
22,L2,MA,2005,589,PUB
22,L3,FE,2005,2401,PUB
22,L3,MA,2005,4041,PUB
23,L2,FE,2005,58,PUB
23,L2,MA,2005,275,PUB
23,L3,FE,2005,501,PUB
23,L3,MA,2005,1101,PUB
15,L1,FE,2006,24741,PUB
15,L1,MA,2006,20937,PUB
15,L2,FE,2006,1959,PUB
15,L2,MA,2006,1631,PUB
16,L1,FE,2006,35625,PUB
16,L1,MA,2006,33474,PUB
16,L2,FE,2006,21207,PUB
16,L2,MA,2006,17202,PUB
16,L3,FE,2006,1782,PUB
16,L3,MA,2006,1417,PUB
17,L1,FE,2006,20537,PUB
17,L1,MA,2006,26677,PUB
17,L2,FE,2006,30927,PUB
17,L2,MA,2006,28394,PUB
17,L3,FE,2006,18193,PUB
17,L3,MA,2006,14551,PUB
18,L1,FE,2006,10811,PUB
18,L1,MA,2006,18194,PUB
18,L2,FE,2006,19454,PUB
18,L2,MA,2006,23644,PUB
18,L3,FE,2006,31783,PUB
18,L3,MA,2006,28235,PUB
19,L1,FE,2006,3870,PUB
19,L1,MA,2006,8156,PUB
19,L2,FE,2006,10516,PUB
19,L2,MA,2006,15867,PUB
19,L3,FE,2006,27099,PUB
19,L3,MA,2006,28450,PUB
20,L1,FE,2006,1046,PUB
20,L1,MA,2006,2553,PUB
20,L2,FE,2006,4057,PUB
20,L2,MA,2006,7372,PUB
20,L3,FE,2006,17474,PUB
20,L3,MA,2006,21720,PUB
21,L1,FE,2006,230,PUB
21,L1,MA,2006,584,PUB
21,L2,FE,2006,1139,PUB
21,L2,MA,2006,2470,PUB
21,L3,FE,2006,8048,PUB
21,L3,MA,2006,11873,PUB
22,L1,FE,2006,45,PUB
22,L1,MA,2006,172,PUB
22,L2,FE,2006,259,PUB
22,L2,MA,2006,624,PUB
22,L3,FE,2006,2687,PUB
22,L3,MA,2006,4641,PUB
23,L2,FE,2006,73,PUB
23,L2,MA,2006,298,PUB
23,L3,FE,2006,654,PUB
23,L3,MA,2006,1203,PUB
15,L1,FE,2007,29659,PUB
15,L1,MA,2007,23563,PUB
15,L2,FE,2007,2114,PUB
15,L2,MA,2007,1872,PUB
16,L1,FE,2007,38803,PUB
16,L1,MA,2007,33981,PUB
16,L2,FE,2007,23876,PUB
16,L2,MA,2007,10300,PUB
16,L3,FE,2007,1410,PUB
16,L3,MA,2007,1146,PUB
17,L1,FE,2007,20309,PUB
17,L1,MA,2007,24366,PUB
17,L2,FE,2007,33691,PUB
17,L2,MA,2007,31365,PUB
17,L3,FE,2007,19206,PUB
17,L3,MA,2007,14691,PUB
18,L1,FE,2007,9560,PUB
18,L1,MA,2007,15348,PUB
18,L2,FE,2007,20287,PUB
18,L2,MA,2007,25301,PUB
18,L3,FE,2007,33061,PUB
18,L3,MA,2007,28673,PUB
19,L1,FE,2007,3128,PUB
19,L1,MA,2007,6562,PUB
19,L2,FE,2007,10764,PUB
19,L2,MA,2007,17016,PUB
19,L3,FE,2007,27698,PUB
19,L3,MA,2007,29389,PUB
20,L1,FE,2007,802,PUB
20,L1,MA,2007,1975,PUB
20,L2,FE,2007,4072,PUB
20,L2,MA,2007,8036,PUB
20,L3,FE,2007,16985,PUB
20,L3,MA,2007,22354,PUB
21,L1,FE,2007,212,PUB
21,L1,MA,2007,744,PUB
21,L2,FE,2007,1479,PUB
21,L2,MA,2007,3487,PUB
21,L3,FE,2007,10596,PUB
21,L3,MA,2007,17522,PUB
15,L2,FE,2008,2164,PUB
15,L2,MA,2008,1782,PUB
16,L2,FE,2008,28651,PUB
16,L2,MA,2008,21909,PUB
16,L3,FE,2008,1878,PUB
16,L3,MA,2008,1402,PUB
17,L1,FE,2008,21705,PUB
17,L1,MA,2008,5601,PUB
17,L2,FE,2008,36728,PUB
17,L2,MA,2008,31923,PUB
17,L3,FE,2008,22447,PUB
17,L3,MA,2008,16912,PUB
18,L1,FE,2008,11241,PUB
18,L1,MA,2008,6382,PUB
18,L2,FE,2008,19353,PUB
18,L2,MA,2008,23485,PUB
18,L3,FE,2008,34461,PUB
18,L3,MA,2008,29948,PUB
19,L1,FE,2008,4053,PUB
19,L1,MA,2008,3602,PUB
19,L2,FE,2008,9452,PUB
19,L2,MA,2008,15360,PUB
19,L3,FE,2008,26654,PUB
19,L3,MA,2008,29170,PUB
20,L1,FE,2008,1091,PUB
20,L1,MA,2008,1150,PUB
20,L2,FE,2008,3415,PUB
20,L2,MA,2008,6941,PUB
20,L3,FE,2008,16018,PUB
20,L3,MA,2008,21955,PUB
21,L1,FE,2008,282,PUB
21,L1,MA,2008,884,PUB
21,L2,FE,2008,1188,PUB
21,L2,MA,2008,2969,PUB
21,L3,FE,2008,9442,PUB
21,L3,MA,2008,16937,PUB
15,L1,FE,2009,37398,PUB
15,L1,MA,2009,27875,PUB
15,L2,FE,2009,2682,PUB
15,L2,MA,2009,2104,PUB
16,L1,FE,2009,42101,PUB
16,L1,MA,2009,36922,PUB
16,L2,FE,2009,28221,PUB
16,L2,MA,2009,20618,PUB
16,L3,FE,2009,1473,PUB
16,L3,MA,2009,1129,PUB
17,L1,FE,2009,26444,PUB
17,L1,MA,2009,30612,PUB
17,L2,FE,2009,36732,PUB
17,L2,MA,2009,31076,PUB
17,L3,FE,2009,20363,PUB
17,L3,MA,2009,14218,PUB
18,L1,FE,2009,14235,PUB
18,L1,MA,2009,21525,PUB
18,L2,FE,2009,24383,PUB
18,L2,MA,2009,27671,PUB
18,L3,FE,2009,35401,PUB
18,L3,MA,2009,27325,PUB
19,L1,FE,2009,5890,PUB
19,L1,MA,2009,11223,PUB
19,L2,FE,2009,12651,PUB
19,L2,MA,2009,18729,PUB
19,L3,FE,2009,30178,PUB
19,L3,MA,2009,29265,PUB
20,L1,FE,2009,1801,PUB
20,L1,MA,2009,3974,PUB
20,L2,FE,2009,5401,PUB
20,L2,MA,2009,9836,PUB
20,L3,FE,2009,18600,PUB
20,L3,MA,2009,23462,PUB
21,L1,FE,2009,605,PUB
21,L1,MA,2009,1505,PUB
21,L2,FE,2009,2031,PUB
21,L2,MA,2009,4879,PUB
21,L3,FE,2009,13017,PUB
21,L3,MA,2009,21678,PUB
15,L1,FE,2010,54663,PUB
15,L1,MA,2010,41494,PUB
15,L2,FE,2010,4045,PUB
15,L2,MA,2010,3173,PUB
16,L1,FE,2010,37703,PUB
16,L1,MA,2010,36443,PUB
16,L2,FE,2010,43182,PUB
16,L2,MA,2010,31553,PUB
16,L3,FE,2010,2828,PUB
16,L3,MA,2010,1936,PUB
17,L1,FE,2010,21077,PUB
17,L1,MA,2010,28278,PUB
17,L2,FE,2010,38495,PUB
17,L2,MA,2010,34153,PUB
17,L3,FE,2010,32338,PUB
17,L3,MA,2010,22154,PUB
18,L1,FE,2010,10558,PUB
18,L1,MA,2010,18848,PUB
18,L3,FE,2010,40057,PUB
18,L3,MA,2010,32126,PUB
19,L1,FE,2010,4265,PUB
19,L1,MA,2010,9305,PUB
19,L2,FE,2010,11543,PUB
19,L2,MA,2010,19083,PUB
19,L3,FE,2010,31500,PUB
19,L3,MA,2010,32739,PUB
20,L1,FE,2010,1215,PUB
20,L1,MA,2010,3006,PUB
20,L2,FE,2010,4480,PUB
20,L2,MA,2010,8883,PUB
20,L3,FE,2010,17663,PUB
20,L3,MA,2010,23409,PUB
15,L1,FE,2011,59690,PUB
15,L1,MA,2011,45711,PUB
15,L2,FE,2011,5496,PUB
15,L2,MA,2011,4185,PUB
16,L1,FE,2011,34827,PUB
16,L1,MA,2011,36407,PUB
16,L2,FE,2011,52025,PUB
16,L2,MA,2011,38005,PUB
16,L3,FE,2011,4322,PUB
16,L3,MA,2011,2916,PUB
17,L1,FE,2011,19932,PUB
17,L1,MA,2011,28875,PUB
17,L2,FE,2011,36025,PUB
17,L2,MA,2011,34817,PUB
17,L3,FE,2011,39894,PUB
17,L3,MA,2011,26822,PUB
18,L1,FE,2011,10051,PUB
18,L1,MA,2011,19533,PUB
18,L2,FE,2011,20675,PUB
18,L2,MA,2011,28046,PUB
18,L3,FE,2011,42733,PUB
18,L3,MA,2011,34933,PUB
19,L1,FE,2011,3851,PUB
19,L1,MA,2011,9442,PUB
19,L2,FE,2011,10636,PUB
19,L2,MA,2011,19129,PUB
19,L3,FE,2011,31140,PUB
19,L3,MA,2011,33631,PUB
20,L1,FE,2011,1166,PUB
20,L1,MA,2011,3314,PUB
20,L2,FE,2011,4251,PUB
20,L2,MA,2011,9782,PUB
20,L3,FE,2011,18772,PUB
20,L3,MA,2011,26214,PUB
15,L1,FE,2012,61896,PUB
15,L1,MA,2012,47970,PUB
15,L2,FE,2012,6370,PUB
15,L2,MA,2012,4893,PUB
16,L1,FE,2012,35811,PUB
16,L1,MA,2012,38503,PUB
16,L2,FE,2012,53821,PUB
16,L2,MA,2012,39737,PUB
16,L3,FE,2012,4835,PUB
16,L3,MA,2012,3457,PUB
17,L1,FE,2012,20313,PUB
17,L1,MA,2012,30790,PUB
17,L2,FE,2012,34991,PUB
17,L2,MA,2012,35889,PUB
17,L3,FE,2012,46476,PUB
17,L3,MA,2012,31730,PUB
18,L1,FE,2012,9687,PUB
18,L1,MA,2012,20338,PUB
18,L2,FE,2012,20133,PUB
18,L2,MA,2012,28447,PUB
18,L3,FE,2012,41972,PUB
18,L3,MA,2012,35791,PUB
19,L1,FE,2012,3788,PUB
19,L1,MA,2012,9982,PUB
19,L2,FE,2012,10293,PUB
19,L2,MA,2012,19715,PUB
19,L3,FE,2012,30279,PUB
19,L3,MA,2012,33312,PUB
20,L1,FE,2012,1182,PUB
20,L1,MA,2012,3686,PUB
20,L2,FE,2012,4207,PUB
20,L2,MA,2012,10001,PUB
20,L3,FE,2012,17989,PUB
20,L3,MA,2012,25862,PUB
15,L1,FE,2013,68497,PUB
15,L1,MA,2013,51848,PUB
15,L2,FE,2013,6636,PUB
15,L2,MA,2013,5186,PUB
16,L1,FE,2013,35232,PUB
16,L1,MA,2013,38080,PUB
16,L2,FE,2013,58720,PUB
16,L2,MA,2013,43629,PUB
16,L3,FE,2013,6472,PUB
16,L3,MA,2013,4647,PUB
17,L1,FE,2013,18964,PUB
17,L1,MA,2013,29896,PUB
17,L2,FE,2013,35314,PUB
17,L2,MA,2013,37866,PUB
17,L3,FE,2013,52224,PUB
17,L3,MA,2013,35416,PUB
18,L1,FE,2013,8875,PUB
18,L1,MA,2013,19224,PUB
18,L2,FE,2013,19812,PUB
18,L2,MA,2013,30156,PUB
18,L3,FE,2013,40963,PUB
18,L3,MA,2013,37566,PUB
19,L1,FE,2013,3484,PUB
19,L1,MA,2013,9491,PUB
19,L2,FE,2013,9650,PUB
19,L2,MA,2013,19979,PUB
19,L3,FE,2013,28363,PUB
19,L3,MA,2013,33634,PUB
20,L1,FE,2013,1027,PUB
20,L1,MA,2013,3386,PUB
20,L2,FE,2013,3798,PUB
20,L2,MA,2013,10245,PUB
20,L3,FE,2013,16873,PUB
20,L3,MA,2013,25323,PUB
15,L1,FE,2015,43022,PUB
15,L1,MA,2015,31031,PUB
15,L2,FE,2015,691,PUB
15,L2,MA,2015,484,PUB
16,L1,FE,2015,56987,PUB
16,L1,MA,2015,48191,PUB
16,L2,FE,2015,37239,PUB
16,L2,MA,2015,26838,PUB
16,L3,FE,2015,610,PUB
16,L3,MA,2015,429,PUB
17,L1,FE,2015,26482,PUB
17,L1,MA,2015,37287,PUB
17,L2,FE,2015,56220,PUB
17,L2,MA,2015,53665,PUB
17,L3,FE,2015,46786,PUB
17,L3,MA,2015,51948,PUB
18,L1,FE,2015,11168,PUB
18,L1,MA,2015,23034,PUB
18,L2,FE,2015,22446,PUB
18,L2,MA,2015,32312,PUB
18,L3,FE,2015,52353,PUB
18,L3,MA,2015,39797,PUB
19,L1,FE,2015,4098,PUB
19,L1,MA,2015,11916,PUB
19,L2,FE,2015,11001,PUB
19,L2,MA,2015,22721,PUB
19,L3,FE,2015,32213,PUB
19,L3,MA,2015,36288,PUB
20,L1,FE,2015,1213,PUB
20,L1,MA,2015,4609,PUB
20,L2,FE,2015,4421,PUB
20,L2,MA,2015,12767,PUB
20,L3,FE,2015,18174,PUB
20,L3,MA,2015,28609,PUB
15,L1,FE,2016,61386,PUB
15,L1,MA,2016,43117,PUB
15,L2,FE,2016,781,PUB
15,L2,MA,2016,517,PUB
16,L1,FE,2016,55237,PUB
16,L1,MA,2016,47188,PUB
16,L2,FE,2016,46731,PUB
16,L2,MA,2016,32193,PUB
16,L3,FE,2016,741,PUB
16,L3,MA,2016,496,PUB
17,L1,FE,2016,22236,PUB
17,L1,MA,2016,31304,PUB
17,L2,FE,2016,50544,PUB
17,L2,MA,2016,43448,PUB
17,L3,FE,2016,38951,PUB
17,L3,MA,2016,25388,PUB
18,L1,FE,2016,10296,PUB
18,L1,MA,2016,22113,PUB
18,L2,FE,2016,23715,PUB
18,L2,MA,2016,33815,PUB
18,L3,FE,2016,50758,PUB
18,L3,MA,2016,39910,PUB
19,L1,FE,2016,3341,PUB
19,L1,MA,2016,10110,PUB
19,L2,FE,2016,10171,PUB
19,L2,MA,2016,21325,PUB
19,L3,FE,2016,27349,PUB
19,L3,MA,2016,32148,PUB
20,L1,FE,2016,924,PUB
20,L1,MA,2016,3551,PUB
20,L2,FE,2016,3722,PUB
20,L2,MA,2016,11204,PUB
20,L3,FE,2016,14894,PUB
20,L3,MA,2016,24454,PUB
15,L1,FE,2017,64524,PUB
15,L1,MA,2017,43925,PUB
15,L2,FE,2017,973,PUB
15,L2,MA,2017,615,PUB
16,L1,FE,2017,50685,PUB
16,L1,MA,2017,44208,PUB
16,L2,FE,2017,58634,PUB
16,L2,MA,2017,39172,PUB
16,L3,FE,2017,636,PUB
16,L3,MA,2017,433,PUB
17,L1,FE,2017,23516,PUB
17,L1,MA,2017,32370,PUB
17,L2,FE,2017,53702,PUB
17,L2,MA,2017,44967,PUB
17,L3,FE,2017,42983,PUB
17,L3,MA,2017,26833,PUB
18,L1,FE,2017,9936,PUB
18,L1,MA,2017,21186,PUB
18,L2,FE,2017,22630,PUB
18,L2,MA,2017,31463,PUB
18,L3,FE,2017,51522,PUB
18,L3,MA,2017,40238,PUB
19,L1,FE,2017,3512,PUB
19,L1,MA,2017,10757,PUB
19,L2,FE,2017,10645,PUB
19,L2,MA,2017,22578,PUB
19,L3,FE,2017,30621,PUB
19,L3,MA,2017,35641,PUB
20,L1,FE,2017,867,PUB
20,L1,MA,2017,3450,PUB
20,L2,FE,2017,3579,PUB
20,L2,MA,2017,10758,PUB
20,L3,FE,2017,14456,PUB
20,L3,MA,2017,24323,PUB
15,L1,FE,2018,65685,PUB
15,L1,MA,2018,44060,PUB
15,L2,FE,2018,1023,PUB
15,L2,MA,2018,604,PUB
16,L1,FE,2018,48453,PUB
16,L1,MA,2018,42135,PUB
16,L2,FE,2018,61459,PUB
16,L2,MA,2018,40198,PUB
16,L3,FE,2018,870,PUB
16,L3,MA,2018,483,PUB
17,L1,FE,2018,21939,PUB
17,L1,MA,2018,29947,PUB
17,L2,FE,2018,49191,PUB
17,L2,MA,2018,42137,PUB
17,L3,FE,2018,53832,PUB
17,L3,MA,2018,32934,PUB
18,L1,FE,2018,9911,PUB
18,L1,MA,2018,19907,PUB
18,L2,FE,2018,23306,PUB
18,L2,MA,2018,31505,PUB
18,L3,FE,2018,54842,PUB
18,L3,MA,2018,41517,PUB
19,L1,FE,2018,3057,PUB
19,L1,MA,2018,9016,PUB
19,L2,FE,2018,9980,PUB
19,L2,MA,2018,20500,PUB
19,L3,FE,2018,29141,PUB
19,L3,MA,2018,33248,PUB
20,L1,FE,2018,841,PUB
20,L1,MA,2018,3237,PUB
20,L2,FE,2018,3679,PUB
20,L2,MA,2018,10587,PUB
20,L3,FE,2018,15197,PUB
20,L3,MA,2018,25012,PUB
15,L1,FE,2019,71319,PUB
15,L1,MA,2019,47431,PUB
15,L2,FE,2019,909,PUB
15,L2,MA,2019,537,PUB
16,L1,FE,2019,51311,PUB
16,L1,MA,2019,44669,PUB
16,L2,FE,2019,62765,PUB
16,L2,MA,2019,40386,PUB
16,L3,FE,2019,931,PUB
16,L3,MA,2019,515,PUB
17,L1,FE,2019,24018,PUB
17,L1,MA,2019,31527,PUB
17,L2,FE,2019,47154,PUB
17,L2,MA,2019,40105,PUB
17,L3,FE,2019,57243,PUB
17,L3,MA,2019,34557,PUB
18,L1,FE,2019,10251,PUB
18,L1,MA,2019,19943,PUB
18,L2,FE,2019,21773,PUB
18,L2,MA,2019,29001,PUB
18,L3,FE,2019,51012,PUB
18,L3,MA,2019,39669,PUB
19,L1,FE,2019,3363,PUB
19,L1,MA,2019,9270,PUB
19,L2,FE,2019,9766,PUB
19,L2,MA,2019,18956,PUB
19,L3,FE,2019,28770,PUB
19,L3,MA,2019,32796,PUB
20,L1,FE,2019,804,PUB
20,L1,MA,2019,2819,PUB
20,L2,FE,2019,3157,PUB
20,L2,MA,2019,8874,PUB
